region,soil_type,crop_type,season,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,evapotranspiration,soil_moisture_pct,should_irrigate,region_enc,soil_enc,crop_enc,season_enc
Punjab,Loamy,Wheat,Rabi,13.5,69.6,0.0,8.4,1.86,48.2,0,13,3,4,1
Punjab,Silt,Sugarcane,Rabi,13.6,66.2,0.0,7.7,1.76,50.9,1,13,6,2,1
Punjab,Alluvial,Wheat,Rabi,13.3,62.6,0.0,5.5,1.61,49.6,0,13,0,4,1
Punjab,Loamy,Vegetables,Rabi,13.7,67.7,0.0,7.6,1.27,49.1,0,13,3,3,1
Punjab,Alluvial,Sugarcane,Rabi,14.3,45.9,0.0,7.3,1.65,49.5,1,13,0,2,1
Punjab,Silt,Rice,Rabi,14.1,64.5,0.0,11.3,1.8,50.8,1,13,6,1,1
Punjab,Alluvial,Rice,Rabi,13.7,61.3,0.0,10.7,1.74,49.4,1,13,0,1,1
Punjab,Loamy,Vegetables,Rabi,13.7,95.9,0.0,7.7,1.71,48.4,0,13,3,3,1
Punjab,Loamy,Rice,Rabi,13.7,75.0,0.0,2.1,1.31,49.0,1,13,3,1,1
Punjab,Alluvial,Vegetables,Rabi,12.5,64.5,0.0,6.6,1.3,50.0,0,13,0,3,1
Punjab,Alluvial,Rice,Rabi,12.5,51.8,0.0,8.2,1.14,50.3,1,13,0,1,1
Punjab,Silt,Rice,Rabi,14.0,38.0,0.0,7.5,1.31,51.5,1,13,6,1,1
Punjab,Silt,Sugarcane,Rabi,13.8,66.8,0.0,6.5,1.47,51.3,1,13,6,2,1
Punjab,Alluvial,Rice,Rabi,14.0,81.4,0.0,10.1,1.53,49.7,1,13,0,1,1
Punjab,Loamy,Vegetables,Rabi,12.8,52.3,0.0,10.4,1.71,48.4,0,13,3,3,1
Punjab,Alluvial,Sugarcane,Rabi,11.4,58.3,0.0,4.4,1.54,49.7,1,13,0,2,1
Punjab,Alluvial,Sugarcane,Rabi,12.2,62.9,0.0,5.1,1.52,49.7,1,13,0,2,1
Punjab,Loamy,Vegetables,Rabi,11.5,90.9,0.0,8.1,1.35,49.0,0,13,3,3,1
Punjab,Alluvial,Vegetables,Rabi,10.8,63.6,0.0,5.7,1.3,50.0,0,13,0,3,1
Punjab,Silt,Rice,Rabi,10.0,63.0,0.0,5.6,1.23,51.7,1,13,6,1,1
Punjab,Alluvial,Wheat,Rabi,10.9,45.0,0.0,9.0,1.42,49.9,0,13,0,4,1
Punjab,Alluvial,Sugarcane,Rabi,11.3,29.6,0.0,9.2,1.04,50.4,1,13,0,2,1
Punjab,Alluvial,Rice,Rabi,12.1,56.5,1.8,15.8,0.74,54.5,1,13,0,1,1
Punjab,Alluvial,Sugarcane,Rabi,11.8,77.8,0.0,11.0,0.99,50.5,1,13,0,2,1
Punjab,Silt,Wheat,Rabi,10.8,81.0,0.0,8.6,1.01,52.0,0,13,6,4,1
Punjab,Silt,Vegetables,Rabi,10.1,52.0,0.2,7.8,0.95,52.5,0,13,6,3,1
Punjab,Loamy,Vegetables,Rabi,11.3,83.4,0.0,10.6,1.07,49.4,0,13,3,3,1
Punjab,Alluvial,Sugarcane,Rabi,9.5,55.1,0.0,9.0,1.17,50.2,1,13,0,2,1
Punjab,Alluvial,Wheat,Rabi,9.8,52.0,0.0,6.4,1.07,50.4,0,13,0,4,1
Punjab,Loamy,Rice,Rabi,8.3,53.2,0.0,6.8,1.05,49.4,1,13,3,1,1
Punjab,Silt,Rice,Rabi,7.8,79.1,0.0,7.2,1.16,51.8,1,13,6,1,1
Punjab,Silt,Vegetables,Rabi,7.2,51.8,0.0,9.7,1.3,51.5,0,13,6,3,1
Punjab,Loamy,Sugarcane,Rabi,7.0,71.3,0.0,11.0,1.28,49.1,1,13,3,2,1
Punjab,Silt,Wheat,Rabi,6.5,45.8,0.0,6.9,1.24,51.6,0,13,6,4,1
Punjab,Loamy,Wheat,Rabi,6.3,67.9,0.0,8.0,1.11,49.3,0,13,3,4,1
Punjab,Alluvial,Rice,Rabi,7.4,69.2,0.0,8.6,1.17,50.2,1,13,0,1,1
Punjab,Loamy,Rice,Rabi,7.9,54.1,0.0,7.9,1.35,49.0,1,13,3,1,1
Punjab,Alluvial,Sugarcane,Rabi,7.9,78.7,0.0,6.2,1.25,50.1,1,13,0,2,1
Punjab,Loamy,Sugarcane,Rabi,9.7,99.4,0.0,7.2,1.42,48.9,1,13,3,2,1
Punjab,Alluvial,Sugarcane,Rabi,9.8,73.4,0.0,4.9,1.46,49.8,1,13,0,2,1
Punjab,Loamy,Rice,Rabi,11.1,64.2,0.0,7.6,1.67,48.5,1,13,3,1,1
Punjab,Loamy,Wheat,Rabi,12.0,84.7,0.0,7.0,1.94,48.1,0,13,3,4,1
Punjab,Silt,Sugarcane,Rabi,10.9,67.6,0.0,9.3,1.8,50.8,1,13,6,2,1
Punjab,Silt,Wheat,Rabi,12.1,24.3,0.6,27.6,2.19,51.4,0,13,6,4,1
Punjab,Alluvial,Rice,Rabi,12.7,100.0,19.4,27.7,1.21,89.0,0,13,0,1,1
Punjab,Silt,Sugarcane,Rabi,7.7,71.0,0.0,14.1,1.85,50.7,1,13,6,2,1
Punjab,Alluvial,Wheat,Rabi,10.0,48.0,0.0,11.1,1.9,49.1,0,13,0,4,1
Punjab,Silt,Wheat,Rabi,11.4,97.3,0.6,12.7,1.42,52.6,0,13,6,4,1
Punjab,Alluvial,Vegetables,Rabi,12.5,86.7,15.4,13.7,1.1,81.1,0,13,0,3,1
Punjab,Alluvial,Wheat,Rabi,11.9,43.6,0.0,9.7,1.66,49.5,0,13,0,4,1
Punjab,Alluvial,Wheat,Rabi,11.2,45.7,0.0,9.9,2.02,49.0,0,13,0,4,1
Punjab,Loamy,Sugarcane,Rabi,12.2,53.9,0.0,8.9,2.07,47.9,1,13,3,2,1
Punjab,Silt,Wheat,Rabi,11.7,47.0,0.0,7.5,1.84,50.7,0,13,6,4,1
Punjab,Loamy,Sugarcane,Rabi,12.8,45.1,0.0,12.9,1.92,48.1,1,13,3,2,1
Punjab,Silt,Vegetables,Rabi,12.6,18.2,0.0,9.4,1.64,51.0,0,13,6,3,1
Punjab,Silt,Wheat,Rabi,12.6,47.0,0.0,5.8,2.08,50.4,0,13,6,4,1
Punjab,Loamy,Rice,Rabi,12.9,67.3,0.0,13.9,2.27,47.6,1,13,3,1,1
Punjab,Alluvial,Sugarcane,Rabi,12.4,69.3,0.0,9.2,2.27,48.6,1,13,0,2,1
Punjab,Loamy,Sugarcane,Rabi,12.8,60.7,0.0,7.5,2.27,47.6,1,13,3,2,1
Punjab,Silt,Rice,Rabi,13.9,55.0,0.0,11.6,2.42,49.9,1,13,6,1,1
Punjab,Silt,Rice,Rabi,13.1,61.2,0.0,11.1,2.48,49.8,1,13,6,1,1
Punjab,Alluvial,Wheat,Rabi,14.3,53.7,0.0,8.5,1.96,49.1,0,13,0,4,1
Punjab,Loamy,Rice,Rabi,14.9,47.9,0.0,8.9,2.53,47.2,1,13,3,1,1
Punjab,Silt,Wheat,Rabi,14.8,52.0,0.0,13.0,2.59,49.6,0,13,6,4,1
Punjab,Alluvial,Wheat,Rabi,14.4,48.8,0.0,9.8,2.6,48.1,0,13,0,4,1
Punjab,Silt,Wheat,Rabi,15.0,76.4,0.0,8.2,2.62,49.6,0,13,6,4,1
Punjab,Alluvial,Wheat,Rabi,15.6,50.7,0.0,9.4,2.77,47.8,0,13,0,4,1
Punjab,Alluvial,Sugarcane,Rabi,16.2,64.1,0.0,8.1,2.78,47.8,1,13,0,2,1
Punjab,Silt,Sugarcane,Rabi,16.1,35.0,0.0,6.1,2.71,49.4,1,13,6,2,1
Punjab,Silt,Sugarcane,Rabi,17.2,52.1,0.0,19.4,2.74,49.4,1,13,6,2,1
Punjab,Silt,Vegetables,Rabi,17.5,87.9,1.5,8.8,2.47,52.8,0,13,6,3,1
Punjab,Loamy,Sugarcane,Rabi,17.6,75.1,0.0,7.1,2.78,46.8,1,13,3,2,1
Punjab,Alluvial,Vegetables,Rabi,17.9,55.4,0.0,11.4,2.95,47.6,0,13,0,3,1
Punjab,Silt,Vegetables,Rabi,17.4,57.9,0.0,6.3,2.94,49.1,0,13,6,3,1
Punjab,Alluvial,Rice,Rabi,17.8,83.3,0.0,7.1,3.02,47.5,1,13,0,1,1
Punjab,Silt,Wheat,Rabi,18.2,47.4,0.0,6.6,3.08,48.9,0,13,6,4,1
Punjab,Alluvial,Rice,Rabi,17.6,57.4,0.0,6.7,2.98,47.5,1,13,0,1,1
Punjab,Silt,Vegetables,Rabi,18.1,39.8,0.0,7.8,2.93,49.1,0,13,6,3,1
Punjab,Silt,Rice,Rabi,18.1,44.0,0.0,8.3,2.9,49.1,1,13,6,1,1
Punjab,Alluvial,Wheat,Rabi,18.3,62.8,0.0,9.6,3.2,47.2,0,13,0,4,1
Punjab,Alluvial,Wheat,Rabi,19.6,61.2,0.0,12.5,3.46,46.8,0,13,0,4,1
Punjab,Loamy,Sugarcane,Rabi,18.8,80.0,0.0,9.4,3.46,45.8,1,13,3,2,1
Punjab,Loamy,Sugarcane,Rabi,19.0,71.2,0.0,9.8,3.77,45.3,1,13,3,2,1
Punjab,Alluvial,Sugarcane,Rabi,19.0,84.9,0.0,11.2,3.68,46.5,1,13,0,2,1
Punjab,Silt,Wheat,Rabi,20.6,69.0,0.0,9.5,3.61,48.1,0,13,6,4,1
Punjab,Loamy,Rice,Rabi,21.4,71.3,0.0,7.4,3.59,45.6,1,13,3,1,1
Punjab,Loamy,Vegetables,Rabi,22.3,26.6,0.0,6.2,3.65,45.5,0,13,3,3,1
Punjab,Loamy,Sugarcane,Rabi,23.3,71.4,0.0,11.6,3.8,45.3,1,13,3,2,1
Punjab,Silt,Rice,Rabi,23.2,57.2,0.0,8.7,3.71,47.9,1,13,6,1,1
Punjab,Loamy,Wheat,Rabi,23.0,53.1,0.0,7.6,3.53,45.7,0,13,3,4,1
Punjab,Silt,Vegetables,Rabi,24.0,29.8,0.0,9.9,3.75,47.9,0,13,6,3,1
Punjab,Loamy,Vegetables,Rabi,24.0,55.4,0.0,10.2,3.73,45.4,0,13,3,3,1
Punjab,Loamy,Wheat,Rabi,22.5,80.5,5.9,19.4,3.16,58.1,0,13,3,4,1
Punjab,Silt,Wheat,Rabi,21.6,33.6,0.0,15.3,3.8,47.8,0,13,6,4,1
Punjab,Loamy,Sugarcane,Rabi,20.7,61.5,0.0,8.8,3.53,45.7,1,13,3,2,1
Punjab,Loamy,Sugarcane,Rabi,18.0,70.4,6.7,20.3,2.51,60.6,1,13,3,2,1
Punjab,Silt,Vegetables,Rabi,16.3,57.7,2.0,23.3,2.91,53.1,0,13,6,3,1
Punjab,Silt,Wheat,Rabi,17.3,65.8,0.0,13.8,3.42,48.4,0,13,6,4,1
Punjab,Loamy,Sugarcane,Rabi,18.0,50.0,2.1,22.8,2.19,51.9,1,13,3,2,1
Punjab,Loamy,Rice,Rabi,17.1,94.2,10.3,15.9,1.26,69.7,1,13,3,1,1
Punjab,Silt,Wheat,Rabi,16.6,52.0,4.5,18.5,2.47,58.8,0,13,6,4,1
Punjab,Silt,Rice,Rabi,17.5,72.4,3.3,12.3,3.34,55.1,1,13,6,1,1
Punjab,Alluvial,Sugarcane,Rabi,19.5,58.8,0.0,12.8,3.82,46.3,1,13,0,2,1
Punjab,Alluvial,Sugarcane,Rabi,20.8,63.3,0.7,9.1,3.68,47.9,1,13,0,2,1
Punjab,Alluvial,Wheat,Rabi,21.4,50.0,0.0,13.9,4.17,45.7,0,13,0,4,1
Punjab,Alluvial,Sugarcane,Rabi,22.0,51.6,0.1,11.2,4.22,45.9,1,13,0,2,1
Punjab,Silt,Rice,Rabi,23.1,60.3,0.0,13.8,4.16,47.3,1,13,6,1,1
Punjab,Alluvial,Wheat,Rabi,22.6,50.4,0.4,11.6,4.14,46.6,0,13,0,4,1
Punjab,Alluvial,Vegetables,Rabi,23.1,65.9,0.0,11.4,4.03,46.0,0,13,0,3,1
Punjab,Silt,Vegetables,Rabi,22.8,80.2,7.4,22.0,4.02,62.3,0,13,6,3,1
Punjab,Silt,Wheat,Rabi,23.5,51.1,0.9,18.9,3.7,49.8,0,13,6,4,1
Punjab,Alluvial,Sugarcane,Rabi,23.1,60.3,0.0,19.0,4.26,45.6,1,13,0,2,1
Punjab,Silt,Vegetables,Zaid,22.6,46.5,0.0,9.7,3.97,47.5,0,13,6,3,2
Tamil Nadu,Silt,Sugarcane,Zaid,28.8,47.6,0.5,15.7,5.6,46.1,1,15,6,2,2
Tamil Nadu,Red,Cotton,Zaid,28.3,82.0,12.2,20.0,4.84,57.6,0,15,4,0,2
Tamil Nadu,Clay,Vegetables,Zaid,26.8,80.6,10.0,14.5,4.34,76.5,0,15,2,3,2
Tamil Nadu,Silt,Vegetables,Zaid,28.4,82.8,9.8,13.3,5.36,65.1,0,15,6,3,2
Tamil Nadu,Alluvial,Vegetables,Zaid,28.5,81.0,7.5,9.9,5.39,58.9,0,15,0,3,2
Tamil Nadu,Silt,Cotton,Zaid,29.3,100.0,15.9,12.3,5.03,77.8,0,15,6,0,2
Tamil Nadu,Silt,Vegetables,Zaid,29.4,30.5,0.1,16.5,6.04,44.6,0,15,6,3,2
Tamil Nadu,Alluvial,Rice,Zaid,30.0,55.4,0.0,15.3,6.33,42.5,1,15,0,1,2
Tamil Nadu,Alluvial,Cotton,Zaid,29.6,47.8,0.0,14.4,5.89,43.2,1,15,0,0,2
Tamil Nadu,Red,Vegetables,Zaid,31.3,76.4,0.0,17.4,6.08,31.4,1,15,4,3,2
Tamil Nadu,Silt,Sugarcane,Zaid,30.4,81.1,1.6,26.1,6.55,46.9,1,15,6,2,2
Tamil Nadu,Clay,Cotton,Zaid,30.2,75.5,1.5,20.9,6.12,56.8,0,15,2,0,2
Tamil Nadu,Silt,Cotton,Zaid,31.3,35.3,0.0,14.5,5.24,45.6,1,15,6,0,2
Tamil Nadu,Red,Sugarcane,Zaid,31.1,70.8,1.4,25.3,6.11,34.1,1,15,4,2,2
Tamil Nadu,Silt,Vegetables,Zaid,30.1,68.9,0.0,14.3,5.48,45.3,0,15,6,3,2
Tamil Nadu,Red,Cotton,Zaid,30.4,71.5,1.2,13.8,5.75,34.3,1,15,4,0,2
Tamil Nadu,Silt,Cotton,Zaid,30.2,52.1,1.3,10.7,5.68,47.6,1,15,6,0,2
Tamil Nadu,Red,Vegetables,Zaid,31.4,48.3,0.9,14.4,6.0,33.3,1,15,4,3,2
Tamil Nadu,Red,Sugarcane,Zaid,31.6,89.1,0.0,13.4,5.72,31.9,1,15,4,2,2
Tamil Nadu,Alluvial,Vegetables,Zaid,31.9,66.7,0.0,11.4,5.68,43.5,0,15,0,3,2
Tamil Nadu,Clay,Sugarcane,Zaid,31.8,68.6,0.0,15.0,6.21,53.7,1,15,2,2,2
Tamil Nadu,Silt,Vegetables,Zaid,31.0,44.7,0.8,15.5,6.05,46.0,0,15,6,3,2
Tamil Nadu,Red,Sugarcane,Zaid,31.6,57.4,0.0,14.2,6.12,31.3,1,15,4,2,2
Tamil Nadu,Clay,Vegetables,Zaid,32.4,68.7,0.1,17.4,6.29,53.8,0,15,2,3,2
Tamil Nadu,Silt,Sugarcane,Zaid,32.2,56.8,0.5,19.8,6.07,45.4,1,15,6,2,2
Tamil Nadu,Silt,Sugarcane,Zaid,31.6,73.3,1.0,16.6,6.12,46.3,1,15,6,2,2
Tamil Nadu,Silt,Sugarcane,Zaid,31.0,67.9,2.0,19.2,5.73,48.9,1,15,6,2,2
Tamil Nadu,Clay,Rice,Zaid,30.6,83.6,4.6,15.2,5.68,63.7,1,15,2,1,2
Tamil Nadu,Red,Sugarcane,Zaid,31.2,49.8,1.1,17.8,5.9,33.9,1,15,4,2,2
Tamil Nadu,Alluvial,Sugarcane,Zaid,32.5,100.0,0.0,15.5,6.15,42.8,1,15,0,2,2
Tamil Nadu,Clay,Cotton,Zaid,31.7,76.1,0.3,11.7,4.82,56.4,0,15,2,0,2
Tamil Nadu,Clay,Sugarcane,Zaid,32.4,58.0,1.2,16.4,6.03,56.4,1,15,2,2,2
Tamil Nadu,Red,Rice,Zaid,32.6,71.9,0.0,11.5,5.85,31.7,1,15,4,1,2
Tamil Nadu,Alluvial,Sugarcane,Zaid,32.4,65.9,1.8,20.3,6.47,45.9,1,15,0,2,2
Tamil Nadu,Alluvial,Rice,Zaid,31.5,47.2,0.0,13.8,6.29,42.6,1,15,0,1,2
Tamil Nadu,Silt,Sugarcane,Zaid,31.4,62.6,4.3,19.4,5.67,53.6,1,15,6,2,2
Tamil Nadu,Silt,Vegetables,Zaid,31.1,55.5,6.6,11.0,5.61,58.3,0,15,6,3,2
Tamil Nadu,Red,Vegetables,Zaid,30.6,88.6,0.3,18.9,5.64,32.6,1,15,4,3,2
Tamil Nadu,Alluvial,Sugarcane,Zaid,30.8,70.5,2.6,16.9,5.73,48.6,1,15,0,2,2
Tamil Nadu,Clay,Sugarcane,Zaid,29.9,61.1,3.9,12.8,5.78,62.1,1,15,2,2,2
Tamil Nadu,Silt,Sugarcane,Zaid,31.4,60.1,0.0,12.4,6.62,43.6,1,15,6,2,2
Tamil Nadu,Alluvial,Rice,Zaid,31.7,56.8,0.2,15.2,6.33,42.9,1,15,0,1,2
Tamil Nadu,Red,Vegetables,Zaid,31.8,52.2,0.0,11.1,6.12,31.3,1,15,4,3,2
Tamil Nadu,Clay,Sugarcane,Zaid,32.3,53.9,0.1,17.9,6.36,53.7,1,15,2,2,2
Tamil Nadu,Alluvial,Sugarcane,Zaid,31.6,54.4,0.0,18.0,5.81,43.3,1,15,0,2,2
Tamil Nadu,Clay,Sugarcane,Zaid,31.8,50.8,0.4,12.1,5.93,54.9,1,15,2,2,2
Tamil Nadu,Red,Vegetables,Zaid,28.2,18.6,5.1,15.5,2.66,46.7,0,15,4,3,2
Tamil Nadu,Alluvial,Cotton,Zaid,27.8,88.0,18.1,9.9,4.54,81.4,0,15,0,0,2
Tamil Nadu,Alluvial,Vegetables,Zaid,27.7,100.0,10.7,10.1,3.11,68.7,0,15,0,3,2
Tamil Nadu,Silt,Rice,Zaid,29.1,49.8,0.1,21.3,4.97,46.2,1,15,6,1,2
Tamil Nadu,Alluvial,Cotton,Zaid,29.5,78.5,0.0,23.4,6.15,42.8,1,15,0,0,2
Tamil Nadu,Silt,Vegetables,Zaid,29.6,64.7,0.0,15.6,5.66,45.0,0,15,6,3,2
Tamil Nadu,Red,Rice,Zaid,30.0,74.1,0.6,28.0,6.39,32.1,1,15,4,1,2
Tamil Nadu,Clay,Vegetables,Zaid,28.0,75.2,3.8,30.3,3.97,64.6,0,15,2,3,2
Tamil Nadu,Silt,Sugarcane,Zaid,27.9,83.3,0.6,37.4,3.8,49.0,1,15,6,2,2
Tamil Nadu,Alluvial,Rice,Zaid,26.9,67.9,1.3,34.4,3.06,50.0,1,15,0,1,2
Tamil Nadu,Red,Cotton,Zaid,27.8,57.6,0.1,33.3,4.53,33.9,1,15,4,0,2
Tamil Nadu,Silt,Sugarcane,Zaid,28.7,51.9,1.5,31.3,6.2,47.2,1,15,6,2,2
Tamil Nadu,Alluvial,Sugarcane,Zaid,27.8,100.0,0.9,37.4,4.86,46.5,1,15,0,2,2
Tamil Nadu,Silt,Cotton,Zaid,27.3,100.0,0.6,25.2,3.9,48.9,1,15,6,0,2
Tamil Nadu,Clay,Sugarcane,Zaid,28.3,67.5,0.0,22.0,4.98,55.5,1,15,2,2,2
Tamil Nadu,Alluvial,Cotton,Kharif,30.0,54.6,0.0,20.5,6.61,42.1,1,15,0,0,0
Tamil Nadu,Silt,Vegetables,Kharif,30.3,46.7,0.1,25.3,7.03,43.2,0,15,6,3,0
Tamil Nadu,Alluvial,Vegetables,Kharif,30.5,77.4,0.0,24.0,6.97,41.5,0,15,0,3,0
Tamil Nadu,Alluvial,Vegetables,Kharif,30.5,44.5,0.0,21.6,6.78,41.8,0,15,0,3,0
Tamil Nadu,Red,Sugarcane,Kharif,31.3,55.0,0.0,15.2,6.62,30.6,1,15,4,2,0
Tamil Nadu,Alluvial,Cotton,Kharif,31.4,72.1,0.2,13.5,6.17,43.1,1,15,0,0,0
Tamil Nadu,Alluvial,Sugarcane,Kharif,31.3,52.2,0.3,17.0,6.44,42.9,1,15,0,2,0
Tamil Nadu,Alluvial,Cotton,Kharif,31.7,61.9,0.0,18.5,6.63,42.1,1,15,0,0,0
Tamil Nadu,Alluvial,Rice,Kharif,30.3,80.4,0.3,19.3,6.14,43.4,1,15,0,1,0
Tamil Nadu,Red,Sugarcane,Kharif,31.0,68.2,0.9,22.9,6.86,32.0,1,15,4,2,0
Tamil Nadu,Silt,Cotton,Kharif,29.7,65.4,0.6,18.3,5.4,46.6,1,15,6,0,0
Tamil Nadu,Clay,Sugarcane,Kharif,29.5,71.2,0.4,26.7,6.58,53.9,1,15,2,2,0
Tamil Nadu,Red,Vegetables,Kharif,29.8,60.9,1.6,31.5,7.15,33.0,1,15,4,3,0
Tamil Nadu,Clay,Sugarcane,Kharif,29.5,57.0,0.8,34.2,6.67,54.6,1,15,2,2,0
Tamil Nadu,Clay,Vegetables,Kharif,28.4,57.5,0.3,41.2,5.77,54.9,0,15,2,3,0
Tamil Nadu,Silt,Rice,Kharif,28.6,55.2,0.5,40.3,6.4,44.9,1,15,6,1,0
Tamil Nadu,Clay,Vegetables,Kharif,29.8,68.0,0.2,32.6,6.85,53.1,0,15,2,3,0
Tamil Nadu,Clay,Rice,Kharif,30.2,38.3,0.6,29.0,6.76,54.1,1,15,2,1,0
Tamil Nadu,Silt,Cotton,Kharif,30.3,51.3,0.4,25.4,6.43,44.7,1,15,6,0,0
Tamil Nadu,Red,Cotton,Kharif,31.0,64.9,0.0,20.8,7.31,29.5,1,15,4,0,0
Tamil Nadu,Silt,Sugarcane,Kharif,30.8,81.9,0.1,19.4,6.79,43.5,1,15,6,2,0
Tamil Nadu,Red,Sugarcane,Kharif,30.4,43.9,0.6,26.3,7.2,30.9,1,15,4,2,0
Tamil Nadu,Alluvial,Vegetables,Kharif,28.6,54.7,1.0,24.0,4.4,47.4,0,15,0,3,0
Tamil Nadu,Clay,Rice,Kharif,29.8,48.5,0.4,27.6,6.55,54.0,1,15,2,1,0
Tamil Nadu,Clay,Vegetables,Kharif,29.2,75.8,1.5,24.9,5.69,57.5,0,15,2,3,0
Tamil Nadu,Silt,Sugarcane,Kharif,29.4,60.9,0.3,24.0,5.8,45.4,1,15,6,2,0
Tamil Nadu,Silt,Rice,Kharif,30.0,53.3,0.0,23.1,7.17,42.7,1,15,6,1,0
Tamil Nadu,Silt,Vegetables,Kharif,30.0,88.3,0.6,21.5,6.44,45.0,0,15,6,3,0
Tamil Nadu,Alluvial,Vegetables,Kharif,30.4,54.7,0.0,26.4,6.86,41.7,0,15,0,3,0
Tamil Nadu,Alluvial,Cotton,Kharif,30.4,60.1,0.0,21.4,6.58,42.1,1,15,0,0,0
Tamil Nadu,Clay,Vegetables,Kharif,29.9,55.8,0.0,23.6,6.11,53.8,0,15,2,3,0
Tamil Nadu,Alluvial,Cotton,Kharif,29.6,78.9,0.3,23.6,5.81,43.9,1,15,0,0,0
Tamil Nadu,Clay,Sugarcane,Kharif,29.8,55.8,0.0,24.3,5.93,54.1,1,15,2,2,0
Tamil Nadu,Clay,Rice,Kharif,30.5,59.4,0.0,24.0,7.11,52.3,1,15,2,1,0
Tamil Nadu,Red,Vegetables,Kharif,30.5,36.5,0.0,25.0,7.26,29.6,1,15,4,3,0
Tamil Nadu,Clay,Sugarcane,Kharif,30.4,73.9,0.6,26.9,7.42,53.1,1,15,2,2,0
Tamil Nadu,Silt,Sugarcane,Kharif,30.2,50.0,0.1,24.3,6.81,43.5,1,15,6,2,0
Tamil Nadu,Alluvial,Rice,Kharif,31.0,46.5,0.0,23.9,7.7,40.4,1,15,0,1,0
Tamil Nadu,Clay,Rice,Kharif,31.3,67.7,0.1,22.5,7.63,51.8,1,15,2,1,0
Tamil Nadu,Alluvial,Rice,Kharif,31.2,65.3,0.6,18.0,6.76,43.1,1,15,0,1,0
Tamil Nadu,Clay,Cotton,Kharif,31.0,76.4,8.1,22.2,6.96,68.8,0,15,2,0,0
Tamil Nadu,Clay,Sugarcane,Kharif,31.0,82.3,5.6,21.1,6.72,64.1,1,15,2,2,0
Tamil Nadu,Alluvial,Cotton,Kharif,31.6,35.1,1.0,19.6,7.41,42.9,1,15,0,0,0
Tamil Nadu,Alluvial,Sugarcane,Kharif,30.6,59.2,0.2,28.3,7.58,41.0,1,15,0,2,0
Tamil Nadu,Alluvial,Sugarcane,Kharif,30.6,77.8,0.5,23.2,7.02,42.5,1,15,0,2,0
Tamil Nadu,Silt,Sugarcane,Kharif,29.9,60.0,2.1,27.6,6.34,48.2,1,15,6,2,0
Tamil Nadu,Red,Rice,Kharif,29.9,79.5,1.1,24.9,6.26,33.3,1,15,4,1,0
Tamil Nadu,Red,Cotton,Kharif,29.4,63.4,1.0,21.2,5.16,34.8,1,15,4,0,0
Tamil Nadu,Silt,Sugarcane,Kharif,28.8,68.1,3.2,29.2,5.75,51.3,1,15,6,2,0
Tamil Nadu,Silt,Cotton,Kharif,28.0,75.1,0.2,29.5,4.25,47.5,1,15,6,0,0
Tamil Nadu,Silt,Sugarcane,Kharif,28.1,82.2,0.7,32.1,4.54,48.1,1,15,6,2,0
Tamil Nadu,Silt,Cotton,Kharif,28.3,57.5,0.1,31.3,4.71,46.6,1,15,6,0,0
Tamil Nadu,Alluvial,Sugarcane,Kharif,28.6,47.4,0.3,32.6,5.81,43.9,1,15,0,2,0
Tamil Nadu,Silt,Cotton,Kharif,28.6,73.6,0.2,21.8,5.03,46.4,1,15,6,0,0
Tamil Nadu,Silt,Sugarcane,Kharif,28.5,55.3,0.0,29.9,5.06,45.9,1,15,6,2,0
Tamil Nadu,Clay,Rice,Kharif,28.2,61.0,0.5,32.3,4.6,57.1,1,15,2,1,0
Tamil Nadu,Red,Cotton,Kharif,29.9,77.3,0.8,28.1,7.28,31.2,1,15,4,0,0
Tamil Nadu,Alluvial,Vegetables,Kharif,30.7,58.3,0.2,24.8,7.5,41.1,0,15,0,3,0
Tamil Nadu,Clay,Rice,Kharif,31.4,75.5,0.0,28.6,8.4,50.4,1,15,2,1,0
Tamil Nadu,Clay,Cotton,Kharif,31.3,66.5,0.3,24.7,7.92,51.7,0,15,2,0,0
Tamil Nadu,Alluvial,Sugarcane,Kharif,30.7,57.7,2.0,18.9,6.68,46.0,1,15,0,2,0
Tamil Nadu,Alluvial,Cotton,Kharif,31.8,30.9,0.0,17.8,6.63,42.1,1,15,0,0,0
Tamil Nadu,Red,Cotton,Kharif,29.2,100.0,28.3,20.2,4.67,90.1,0,15,4,0,0
Tamil Nadu,Alluvial,Vegetables,Kharif,27.7,96.6,18.3,15.0,3.84,82.8,0,15,0,3,0
Tamil Nadu,Alluvial,Sugarcane,Kharif,27.9,81.1,9.7,16.4,4.01,65.4,1,15,0,2,0
Tamil Nadu,Clay,Rice,Kharif,28.1,85.9,2.8,18.6,5.21,60.8,1,15,2,1,0
Tamil Nadu,Clay,Rice,Kharif,29.4,66.5,0.0,16.6,6.0,54.0,1,15,2,1,0
Tamil Nadu,Alluvial,Cotton,Kharif,30.2,76.2,1.0,18.7,5.92,45.1,1,15,0,0,0
Tamil Nadu,Alluvial,Sugarcane,Kharif,28.9,98.8,4.3,13.6,4.29,54.2,1,15,0,2,0
Tamil Nadu,Alluvial,Rice,Kharif,27.7,61.0,2.3,12.0,3.86,50.8,1,15,0,1,0
Tamil Nadu,Clay,Rice,Kharif,27.1,73.9,9.7,15.3,3.85,76.6,0,15,2,1,0
Tamil Nadu,Clay,Rice,Kharif,27.3,64.8,0.2,18.4,3.66,57.9,1,15,2,1,0
